founder_uuid,summary,startup_success
160d144a-0c08-c860-0fa3-255672697cb0,"The founder holds degrees in IT management and Marketing & Leadership from reputable institutions. They serve as CEO of a technology-focused company and have co-founded and held board positions in various organizations, including a startup boot camp. Their experience includes advisory roles and leadership in the Estonian startup ecosystem. The founder, based in New York, has established a strong personal brand characterized by significant public visibility, including thought leadership, public speaking engagements, and media recognition. They have garnered moderate press coverage and possess prior experience working at a startup. The company was initiated by a small team of co-founders, and the founder has held full-time positions at a variety of companies. Notably, none of their previous startups have been acquired.",1
129840fb-29a5-76e4-7364-0e2092860219,"The founder is a medical professional with extensive training in cardiothoracic surgery and holds a Doctor of Medicine degree. They currently direct thoracic surgery at a major healthcare institution and have held various academic and leadership roles in the medical field, including founding a cancer initiative. Located in Kentucky, the founder has previous experience working at a startup and initiated their company with a small team of co-founders. They have held full-time roles at a moderate number of companies, but none of their previous startups have been acquired.",0
f68fcfae-bec0-4bc0-b64b-50e3d86a32ad,"The founder has a Master's in Business Administration and a Bachelor's in Business Administration with a focus on marketing. They are the co-founder and CEO of a medical equipment manufacturing company and have held leadership roles in software development and international sales. The founder, based in Florida, has prior experience working at a startup and started their company with a small team of co-founders. They have worked full-time at a small number of companies, and none of their previous startups have been acquired.",0
a16753c5-b2a9-4f4e-b522-cdc165f223b6,"The founder holds a PhD in Ophthalmology and has worked as a project scientist and specialist at a major higher education institution. Their background includes research and clinical practice in ophthalmology. In California, the founder launched their company with a small team of co-founders and has worked full-time at a small number of companies. None of their previous startups have been acquired.",0
97a3bc45-4971-4df9-b624-adfded16c5da,"The founder has an MBA from a prestigious business school and a Bachelor's in Economics. They are an active investor and board member in various technology companies, with a history of co-founding a price comparison service and working at major tech firms. The founder, based in California, has a limited personal brand but enjoys high levels of press coverage, indicating strong public visibility. They have held board or advisor roles at large companies and well-known startups, and possess previous experience working at a startup. Additionally, they held a VP-level role at a public tech company. The company was started by a small team of co-founders, and the founder has worked full-time at a moderate number of companies, with a history of previous startup acquisitions.",0
d7c057b7-d603-0997-e45a-a72d9326ddc7,"The founder holds an MBA from a top business school and has experience as an advisor in the startup ecosystem. They have interned in executive offices and have a background in entrepreneurship. The founder, located in Illinois, started their company with a small team of co-founders and has worked full-time at a small number of companies. None of their previous startups have been acquired.",0
891ef0c0-bb2c-4df8-4f57-adcaf8e32c93,"The founder has a Master's and Bachelor's in Engineering from a prestigious university. They are the co-founder and CTO of a machinery manufacturing company and have held senior engineering roles in medical equipment and higher education. Based in California, the founder initiated their company with a small team of co-founders and has worked full-time at a small number of companies. None of their previous startups have been acquired.",0
ed1c4fc8-cbfe-401b-b0c5-f0b768308873,"The founder has a Master's in Social Entrepreneurship and a Bachelor's in Business Administration. They have held project management roles at a major insurance company and have experience in education and corporate citizenship. The founder, situated in California, started their company with a small team of co-founders and has worked full-time at a small number of companies. None of their previous startups have been acquired.",0
5b4aa19d-0b97-4944-9058-d4d56a834daf,"The founder has a Bachelor's in Fine Arts and experience in product design and automotive interior design. They are currently the Chief Innovation Officer at a technology company and have worked with major automotive and industrial firms. In California, the founder has previous experience working at a startup and started their company alone. They have worked full-time at a small number of companies, and none of their previous startups have been acquired.",0
08fe2470-56ac-a612-8304-a54f5cb7ad3d,"The founder holds a Bachelor's degree in Government and Economics and has experience in account management at a notable advertising agency. The founder, based in California, initiated their company with a small team of co-founders and has worked full-time at a small number of companies. None of their previous startups have been acquired.",1
bf0406e2-c4f1-7d9d-df3a-a6ad293395ba,"The founder has a degree from a recognized institution and serves as a hardware lead in a utility company, with prior experience as a quality engineer in industrial machinery. Located in New York, the founder started their company with a small team of co-founders and has worked full-time at a small number of companies. None of their previous startups have been acquired.",1
3c294ebb-b42a-9f8e-5052-b32fc9041f4e,"The founder has a degree from a prestigious university and is a co-founder of a marketplace management system. Their background includes experience in technology and entrepreneurship. The founder, based in California, has previous experience working at a startup and started their company with a small team of co-founders. They have worked full-time at a small number of companies and have a history of previous startup acquisitions.",1
570d70de-eeb4-698b-9f05-7b1a90c5a3ae,"The founder holds a Master's in Computer Science and a Bachelor's from a top-tier engineering institution. They are a co-founder and CTO of a technology startup and have held significant engineering roles at major tech companies. In California, the founder has a limited personal brand but enjoys high levels of press coverage, indicating strong public visibility. They have previous experience working at a startup and started their company with a small team of co-founders. The founder has worked full-time at a moderate number of companies and has a history of previous startup acquisitions.",1
0e03ce83-26df-4699-a9ce-154fcee90b6a,"The founder has a Bachelor's degree in Computer Engineering and serves as Vice President of Engineering at a technology company, with prior experience as a CTO and senior software developer. The founder, located in Montana, has previous experience working at a startup and initiated their company with a small team of co-founders. They have worked full-time at a large number of companies, and none of their previous startups have been acquired.",0
b5c42723-4bc7-c1f9-3708-809adc0e861a,"The founder has a degree from a well-regarded institution and is a co-founder and director of a tech hub for entrepreneurs, with experience in venture capital and media production. Based in Georgia, the founder has a limited personal brand and moderate press coverage. They previously held a junior role at a venture capital firm and have held board or advisor roles at large companies and well-known startups. With prior experience working at a startup, the founder also held a director-level role at a public tech company. The company was started by a small team of co-founders, and the founder has worked full-time at a small number of companies, with none of their previous startups being acquired.",1
cfd65a10-f8c7-3c76-b8ff-06af6dbf1a23,"The founder holds a Master's in Telecom and IT and has worked as a consultant for major tech companies in Silicon Valley, as well as a patent examiner in government administration. The founder, based in California, has moderate press coverage and worked at a top-tier bank, showcasing strong financial experience. They started their company alone and have worked full-time at a small number of companies, with none of their previous startups being acquired.",0
29848de4-a195-42b1-a738-d3e27c7ec335,"The founder has a Bachelor's in Aerospace Engineering and has co-founded a software development company. They have experience in data services and consulting. Located in Virginia, the founder has previous experience working at a startup and initiated their company with a small team of co-founders. They have worked full-time at a small number of companies, and none of their previous startups have been acquired.",0
f24b722a-8618-42cb-9670-c0339f9bab49,"The founder holds an MBA in Finance and Marketing from a prestigious business school and has experience in marketing leadership roles. The founder, based in New York, has previous experience working at a startup and started their company with a small team of co-founders. They have worked full-time at a small number of companies, and none of their previous startups have been acquired.",1
c67d7670-d46d-494a-ba00-179efa543cf1,"The founder has a PhD in Computer Vision and Machine Learning from a top-tier institution. They are a postdoctoral researcher at a major university and have experience in IT services. In Massachusetts, the founder initiated their company with a small team of co-founders and has worked full-time at a small number of companies. None of their previous startups have been acquired.",1
d03fdc60-b53d-4fd8-9fb6-3750e3e3c0d7,"The founder has a Master's in Entrepreneurial Business Commercialization and a Bachelor's in Environmental Resource Management and Computer Science. They are a senior research scientist at a major manufacturing company. The founder, located in Wisconsin, started their company alone and has worked full-time at a small number of companies. None of their previous startups have been acquired.",0
7f2bee4d-8fd8-4195-98c9-2459c93c2dbf,"The founder holds a BS in Marketing from a public university and has served as a brand strategist at a design services firm and as the executive director of marketing at a major retail company. They have also held a board member position at a local advertising club. The company was founded in California by a small team of co-founders. The founder has dedicated their career to working full-time at a limited number of companies, and none of their previous startups have been acquired.",1
21a92554-4d4f-006c-f191-c663e6f13fde,"The founder, a graduate of a top-tier public research university with a BS in Computer Science, is the CEO and founder of a small technology firm. They have experience as a software engineer at a major technology company and in business development at a well-known social media platform. Based in California, the company was established by a small team of co-founders. The founder has a background that includes moderate press coverage and experience working at a startup, as well as holding a director-level role at a public tech company. They have worked full-time at a moderate number of companies, but none of their previous startups have been acquired.",0
00957c9d-ceba-6a92-65a3-d5cf0e7d9ec7,"The founder has a BA in Technical Journalism from a public university, but no additional work history is available. In Iowa, the company was launched by a small team of co-founders. The founder brings strong financial experience from their time at a top-tier bank and has worked full-time at a moderate number of companies. None of their previous startups have been acquired.",0
570887b7-87b6-d5f8-e87e-7401a7779242,"The founder holds an MBA from an Ivy League university and a BSBA in Management from a top-tier public university. They have served as the vice president of product strategy at a mid-sized hospitality company. The company was founded in Colorado by a small team of co-founders. The founder has worked full-time at a limited number of companies, and none of their previous startups have been acquired.",1
7e8156c5-bd18-45a1-87f2-05ce1b2682f4,"The founder has a Bachelor's in Management of Information Systems from a private university and has worked as a senior product consultant and senior product owner at mid-sized firms in IT services and financial services. In Texas, the founder started the company alone after holding a C-level role at a public tech company. They have worked full-time at a small number of companies, and none of their previous startups have been acquired.",0
78938fc0-456e-42ab-8c12-ba881173afe0,"The founder holds an MS in Electrical and Computer Engineering from a public university and a B.Tech in Electrical Engineering from a prestigious institution. They have extensive experience in semiconductor manufacturing, having held senior roles at major technology companies. The company was established in California by a small team of co-founders. The founder has a notable background that includes moderate press coverage and a C-level role at a public tech company. They have worked full-time at a moderate number of companies, but none of their previous startups have been acquired.",1
7dd72f80-ad15-1307-5a9e-57933e3d3f8f,"The founder has a BA in Political Science from a public university and has held significant roles in product management at a major software development company, as well as in business insight at a leading entertainment provider. Based in California, the company was founded by a small team of co-founders. The founder has previous experience working at a startup and has held a director-level role at a public tech company. They have worked full-time at a small number of companies, and none of their previous startups have been acquired.",1
3cc03238-7d6a-4d26-ab0b-88264c2596e4,"The founder has a degree in Business and Accounting and is the CEO and founder of a large healthcare services company, with a long history of leadership roles in the healthcare sector. The company was started alone by the founder in North Carolina. They have worked full-time at a moderate number of companies, and none of their previous startups have been acquired.",1
2ea6b7fd-20f3-491d-bf24-1ba50bee2665,"The founder has an undergraduate degree in Business from a private university and is currently the president of a mid-sized wholesale company, while also owning a manufacturing business. In California, the company was founded by a small team of co-founders. The founder has worked full-time at a limited number of companies, and none of their previous startups have been acquired.",0
e8a7a74f-dc01-22b0-9ff9-7c1639763ae5,"The founder holds an LLM and Ph.D. in Media and Entertainment Law from a prestigious university and has co-founded a small business consulting firm, with prior experience in legal affairs at major media companies. The company was established in New York by a small team of co-founders. The founder has previous experience working at a startup and has received moderate press coverage, although they maintain a limited personal brand or public presence. They have worked full-time at a small number of companies, and none of their previous startups have been acquired.",0
e2b48ddc-f155-4e3c-b66a-ad746b6c2221,"The founder has a BA in Economics and Computer Science from an Ivy League university and is the chairman and owner of a small information services company, with a background in finance. The company was founded in Georgia by a small team of co-founders. The founder has worked full-time at a limited number of companies, and none of their previous startups have been acquired.",0
9a155e5b-4b2d-968a-1c0b-edaf45d775ee,"The founder holds an MS in Civil Engineering from a public university and a BS in Civil Engineering, with experience as an engineer in various capacities, including research roles in the armed forces. In Colorado, the company was started by a small team of co-founders. The founder has worked full-time at a limited number of companies, and none of their previous startups have been acquired.",1
677dcb47-4ec6-4593-a351-21441f4d8777,"The founder is the CEO of a small media company and has previously held the CEO position at another media firm. The company was founded in California by a small team of co-founders. The founder has previous experience working at a startup and has worked full-time at a limited number of companies, with none of their previous startups being acquired.",0
1133d738-118e-4ae1-814d-a7eb9aebbc9d,"The founder has an MD from an Ivy League medical school and is currently a pediatric resident at a major educational institution. The company was established in Virginia by a small team of co-founders. The founder has worked full-time at a limited number of companies, and none of their previous startups have been acquired.",0
0ab97f58-c2f4-8bff-6f87-d1ec0a7b50c6,"The founder holds an MBA from an Ivy League business school and a BA in Psychology and Biology from a prestigious women's college. They co-founded a small apparel company and have held various merchandising roles in retail. In California, the company was founded by a small team of co-founders. The founder has previous experience working at a startup and has worked full-time at a moderate number of companies, with none of their previous startups being acquired.",1
20b4522e-b7b6-4d19-8aa3-d38effbd9077,"The founder has a Ph.D. in Biochemistry from a prestigious university and has held senior research positions at a major pharmaceutical company, contributing significantly to the field. The company was founded in Illinois by a small team of co-founders. The founder has worked full-time at a limited number of companies, and none of their previous startups have been acquired.",0
89ff99c0-d986-6195-8d57-c23e82ecb2ec,"The founder has a degree in Communications and has co-founded a small entertainment company, with experience in content production and social media. In Colorado, the founder started the company alone after gaining previous experience working at a startup. They have worked full-time at a limited number of companies, and none of their previous startups have been acquired.",0
51e5c98e-3400-60c1-5a73-7c8c2e71e6be,"This founder holds an MBA from a prestigious executive education program and a master's degree in computer science from a top-tier university. They have extensive experience in IT services and consulting, currently serving as a chief solutions architect at a major technology company, and previously held roles at other large firms. The founder has a robust background in the tech industry, having held a C-level role at a public tech company. Their current venture was initiated by a small team of co-founders, and they have accumulated experience working full-time at a moderate number of companies. Notably, none of the founder's previous startups have been acquired. This journey began in California.",1
c12045fe-be4b-44c6-688b-52a9116eac25,"This founder has a B.B.A. in Entrepreneurship from a well-regarded university and is currently a private real estate investor. They also have experience as a nationwide tour member in the spectator sports industry. With a moderate level of press and media coverage, the founder embarked on their entrepreneurial journey alone. They have worked full-time at a small number of companies, and like many in the startup world, none of their previous ventures have been acquired. This endeavor is based in California.",0
65a1bd85-4044-4d57-a914-185bda9dc583,"This founder holds a PhD in Chemical Engineering and works in technical services at a major software development company. The company was established by a small team of co-founders, with the founder bringing experience from a small number of full-time positions. Despite their efforts, none of the founder's previous startups have been acquired. This venture is located in Pennsylvania.",0
95c7035e-ec3b-75c1-92d6-c4e077c26725,"This founder has a background in software development and consulting, having founded a company as a lead architect and previously worked at a major entertainment provider. They have also held various roles in software development and technical support. Having previous experience in the startup ecosystem, the founder collaborated with a small team of co-founders to launch their current company. They have worked full-time at a moderate number of companies, yet none of their prior startups have seen acquisition. This initiative is based in California.",1
896da6b6-b64f-19a9-89c0-902b9787873a,"This founder has a PhD in Peace and Success and has held various leadership roles in the music and talent organization sectors. The company was founded by a small team of co-founders, with the founder having worked full-time at a small number of companies. Despite their efforts in the startup landscape, none of their previous ventures have been acquired. This company is situated in New York.",0
78d3c403-d4e8-30e3-d59d-522280a69ea3,"This founder has a bachelor's degree in Philosophy and an MBA in Entrepreneurship and Innovation. They are a SaaS entrepreneur and chief architect, with experience in operations consulting and business development across various small to mid-sized companies. The founder, who has prior experience in the startup world, took the initiative to start the company alone. They have worked full-time at a moderate number of companies, and like many entrepreneurs, none of their previous startups have been acquired. This venture is located in Connecticut.",0
102dc6ff-54c4-435b-9ed8-886de3b20fea,"This founder has completed executive education programs at prestigious institutions and holds a degree in economics from a top university. They have experience in business performance analysis within the travel industry and have worked in banking. With a strong financial background from working at a top-tier bank, the founder also has previous experience in the startup environment. Their current company was initiated by a small team of co-founders, and they have worked full-time at a small number of companies. None of their previous startups have been acquired. This venture is based in New York.",1
2d55eae5-4660-a109-af09-b0e6273f93b8,"This founder has a business development advisory role and has co-founded multiple companies in the consumer goods sector. They also serve as a chief investor and advisor for various startups. The founder has a limited personal brand but enjoys high levels of press and media coverage, indicating strong public visibility. They previously held a junior role at a venture capital firm and have experience working at a startup. Their current company was started by a small team of co-founders, and they have worked full-time at a large number of companies, with none of their previous startups being acquired. This initiative is based in Colorado.",0
42bd3b31-4a5e-4569-9a9f-469e019b6527,"This founder has completed a technology business incubator program and has a background in business administration. They are the founder and community manager of a dynamic producer organization. The founder, who has previous experience in the startup sector, took the bold step of starting the company alone. They have worked full-time at a small number of companies, and none of their previous startups have been acquired. This venture is located in Georgia.",0
99af9e83-4e4e-f2e8-c184-7dfba40f63f6,"This founder holds a BA in Interdisciplinary Science and has co-founded a market research company. They have experience in business development and solar advisory roles. The founder has a limited personal brand but has previous experience working at a startup. Their current company was established by a small team of co-founders, and they have worked full-time at a small number of companies. None of their previous startups have been acquired. This initiative is based in California.",0
ddc9f72c-6c21-a037-ca59-f3e45f56a970,"This founder has an MBA from a prestigious university and a degree in Public & International Affairs. They serve as an advisor and board member for various organizations and have experience in political organizations. With moderate press and media coverage, the founder is part of a small team of co-founders who started the company. They have worked full-time at a small number of companies, and none of their previous startups have been acquired. This venture is located in the District of Columbia.",1
51c576eb-127c-4fbd-bbda-6c36faf38240,"This founder holds an MS in Computer Science and a BE in Computer Science. They have extensive experience in software development, currently leading streams infrastructure at a major technology company. The founder has held a C-level role at a public tech company and is part of a small team of co-founders who started their current venture. They have worked full-time at a small number of companies, and none of their previous startups have been acquired. This initiative is based in California.",1
35772faa-df35-5971-bbec-14d86a6c0708,"This founder has multiple degrees in engineering and business administration. They have worked in quality control and marketing within the manufacturing sector. The company was founded by a small team of co-founders, with the founder having worked full-time at a small number of companies. Despite their efforts, none of their previous startups have been acquired. This venture is located in Texas.",0
3f65b81d-4fad-2855-55f3-cb652e03ddff,"This founder has a bachelor's degree in Political Science and Government, but their work history is not available. The founder brings strong financial experience from working at a top-tier bank and is part of a small team of co-founders who started the company. They have worked full-time at a moderate number of companies, and none of their previous startups have been acquired. This initiative is based in California.",1
70320eef-cf14-4c16-8fa2-c3e2a2ea11a7,This founder holds a PhD in Chemistry and works as a chemist at a major government laboratory. The founder took the initiative to start the company alone and has worked full-time at a small number of companies. None of their previous startups have been acquired. This venture is located in California.,0
c9bea636-d78b-44f0-4203-0a9d954d271d,"This founder has a BA in Business Economics and has co-founded a ride-sharing platform. They have served as an advisor and board member for various organizations. The founder enjoys high levels of press and media coverage, indicating strong public visibility, and has previous experience working at a startup. Their current company was started by a small team of co-founders, and they have worked full-time at a small number of companies. Notably, the founder has had previous startup acquisitions. This initiative is based in California.",1
2d062572-ea2e-c630-e18e-7ce270c14d24,"This founder holds an MA in Economics and a BA in Economics from prestigious universities. They have experience as an associate and analyst in business consulting. The company was established by a small team of co-founders, with the founder having worked full-time at a small number of companies. None of their previous startups have been acquired. This venture is located in Maryland.",0
0d6228b5-346a-6dee-8d5b-9a846e75a0c7,"This founder has an A.B. in Computer Science from a prestigious university and has served as a CTO in the spectator sports and e-learning sectors. The founder has previous experience working at a startup and was part of a large founding team of co-founders who started the company. They have worked full-time at a moderate number of companies, and none of their previous startups have been acquired. This initiative is based in New York.",1
963c8726-c4c2-d963-1f49-9c6387cfc5f0,"This founder has a background in Theatre and has held various marketing and leadership roles in technology and internet companies, including co-founding several ventures. The founder has established a strong personal brand and public presence, evidenced by their thought leadership and media recognition. They enjoy high levels of press coverage and have held board or advisor roles at large companies or well-known startups. With previous experience working at a startup, their current company was started by a small team of co-founders. They have worked full-time at a large number of companies and have successfully navigated multiple startup acquisitions. This venture is located in Illinois.",0
d6310ddf-57fc-6971-07f9-79b620d681f4,"This founder has extensive experience in financial services, serving as a CEO and managing partner at a mid-sized payment processing company. The founder has previous experience working at a startup and is part of a small team of co-founders who started the company. They have worked full-time at a small number of companies, and notably, the founder has had a previous startup acquisition. This initiative is based in California.",1
167b82ce-6437-d6de-18bc-525e8081a1c0,"The founder holds a degree in Innovation & Technology Management from a top-tier public research university and has participated in prominent startup accelerators. They serve as founder and president of a company specializing in advanced pulse power systems and have held multiple engineering roles at a major higher education institution. The founder has a background in startups, having worked at one previously, and was part of a small team of co-founders who established the company in Washington. They have held full-time positions at a moderate number of companies, although none of their previous startups have been acquired.",1
c41dd78e-9a0a-7566-af2a-d702f9dc5b37,"This founder is an alumnus of a prestigious university and co-founded a healthcare technology company. They also serve on the board of a software development firm and have experience as a chief technology officer in a previous startup. With a limited personal brand and moderate press coverage, the founder has experience in startups and has held board or advisory roles at large companies and well-known startups. The company was founded in California by a small team of co-founders, and the founder has worked full-time at a moderate number of companies, with none of their previous startups being acquired.",1
d8495316-0f66-eb74-a5d1-2197585a2b3d,"The founder has completed an executive program at a top business school and serves on the board of a technology company. They have held vice president roles in engineering at major technology firms. The founder, who has garnered high levels of press coverage indicating strong public visibility, previously held a C-level role at a public tech company. They started the company alone in California and have worked full-time at a small number of companies, with none of their previous startups being acquired.",1
a83184ec-2be3-0846-1105-e778e2da87e5,"This founder possesses dual medical degrees and a background in computer science. They are currently a director of informatics and associate professor at a major higher education institution, with experience in health innovation. The company was founded in Missouri by a small team of co-founders, with the founder having worked full-time at a small number of companies. None of their previous startups have been acquired.",0
1d07e866-5ff7-4e00-78bb-ce753a68c13d,"The founder holds an Executive MBA and has co-founded a digital data hub. Additional details about their work history are not available. The founder has a strong financial background, having worked at a top-tier bank, and was part of a small team of co-founders who established the company in Texas. They have held full-time positions at a moderate number of companies, with none of their previous startups being acquired.",1
49e86775-8108-401d-a408-9f6dd028997d,"This founder has advanced medical training, including a PhD in Clinical & Translational Research. They have experience as a researcher and intern in various healthcare settings. Founded in Wisconsin by a small team of co-founders, the company reflects the founder's experience, having worked full-time at a small number of companies. None of their previous startups have been acquired.",0
ab0582dc-b6d5-9a37-e4b4-adf10fab2cbe,"The founder has a master's degree in eBusiness Technology and has worked as a platform architect in a small airline company. They have also held various roles in software development and co-founded a media company. The founder has a limited personal brand and public presence, yet has received moderate press coverage. They have previous experience working at a startup and were part of a small team of co-founders who established the company in Washington. The founder has worked full-time at a small number of companies, with none of their previous startups being acquired.",1
04f29952-64af-8f8b-ec64-2c566cf0227f,"This founder has a degree from a major public university and has founded a lab focused on innovative solutions. They have held various roles in business development and consulting in the technology sector. Having previously held a junior role at a venture capital firm, the founder has experience working at a startup and was part of a small team of co-founders who started the company in California. They have worked full-time at a large number of companies, with none of their previous startups being acquired.",0
29c8fa4f-ebd6-db42-5b75-40fd47d6ba42,"The founder has a degree from a prestigious university and serves as chief strategist for a growth studio. They have experience in strategic planning within a major media company. The founder has previous experience working at a startup and was part of a small team of co-founders who established the company in Tennessee. They have worked full-time at a small number of companies, with none of their previous startups being acquired.",0
a46f14a0-d796-ed17-ff47-37db017c20aa,"This founder has a bachelor's degree in Computer Science and serves as director of product and engineering at a data science platform. They have also worked as a product manager and software engineer in the technology sector. The founder, who started the company alone in Tennessee, has previous experience working at a startup and has worked full-time at a small number of companies. None of their previous startups have been acquired.",1
6e08e02e-302a-4155-9dec-b43afd3e640b,"The founder has extensive medical training and has founded a healthcare company. They have also worked in private practice and were an astronaut candidate. The company was founded in California by a small team of co-founders, with the founder having previous experience working at a startup and having worked full-time at a small number of companies. None of their previous startups have been acquired.",0
3d407fe2-6ac6-4196-a56c-97478f63a18c,"This founder holds an MBA and has co-founded a nonprofit organization supporting armed forces members. They have experience in management and leadership roles. The founder has previous experience working at a startup and possesses military work experience. They were part of a small team of co-founders who established the company in New York and have worked full-time at a small number of companies, with none of their previous startups being acquired.",0
6144950c-ff85-3657-36f7-e6b0224b0b45,"The founder has a finance degree from a prestigious business school and is the founder and CEO of a financial services company. They also serve on the board of the same company. With a strong personal brand and public presence, the founder has achieved high levels of press coverage, indicating significant public visibility. They have previous experience working at a startup and were part of a small team of co-founders who started the company in California. The founder has worked full-time at a small number of companies, with none of their previous startups being acquired.",1
60c6b8f9-3295-480a-b264-1caa096565f8,"This founder has a background in economics and has founded a tracking platform. They have also worked as a student fellow in a venture capital firm. The founder, who previously held a junior role at a venture capital firm, has experience working at a startup and started the company alone in New Jersey. They have worked full-time at a small number of companies, with none of their previous startups being acquired.",0
2e511dbb-df76-4728-bf43-6deebd771d4b,"The founder has a master's degree in Spiritual Psychology and has founded multiple companies in technology and manufacturing. They have extensive experience in leadership roles. The founder has previous experience working at a startup and started the company alone in California. They have worked full-time at a small number of companies, with none of their previous startups being acquired.",0
4635d7fb-4f6c-08d0-21ff-f069fe33f62b,"This founder holds a PhD in Molecular and Cell Biology and serves as chief scientific officer at a biotechnology research firm. They have also conducted doctoral research at a major university. The founder has previous experience working at a startup and was part of a small team of co-founders who established the company in California. They have worked full-time at a small number of companies, and notably, they have had previous startup acquisitions.",0
792f8e14-cc20-4769-a7d6-0604eb468ca9,"The founder has a background in biology and has founded several companies in the IT services sector. They have also worked as a researcher and teacher at a major university. The founder started the company alone in New York and has previous experience working at a startup. They have worked full-time at a small number of companies, with none of their previous startups being acquired.",0
336258e8-cbf0-83ec-aa1d-09255c88391e,"This founder has a degree from a major public university and has founded a startup focused on AI. They have held various product management roles in large technology firms. The founder has a strong personal brand and public presence, supported by high levels of press coverage that suggest significant public visibility. They have previous experience working at a startup and held a C-level role at a public tech company. The company was founded in California by a small team of co-founders, and the founder has worked full-time at a moderate number of companies, with none of their previous startups being acquired.",0
386ca01c-34f1-49bb-a2f8-b1ec39ea0107,"The founder holds an MBA from a top business school and has co-founded a financial services firm. They have experience in investment banking and financial analysis. The founder has a strong financial background, having worked at a top-tier bank, and has previous experience working at a startup. They started the company alone in Colorado and have worked full-time at a moderate number of companies, with a notable history of previous startup acquisitions.",0
4fc77caf-be87-066d-14a3-adce37526bc1,"This founder has a double degree in Economics and Psychology and has co-founded a technology company. They have experience in business development within the software sector. The founder has a strong personal brand and public presence, evidenced by high levels of press coverage that indicate significant public visibility. They have previous experience working at a startup and were part of a small team of co-founders who established the company in California. The founder has worked full-time at a small number of companies and has a history of previous startup acquisitions.",1
7e00d2ca-5cae-4712-4c29-fb6ad9a877b8,"The founder holds an MBA in Finance and Management from a top-tier business school and an LLB in Law and Finance from a prestigious university. They have extensive experience in venture capital and private equity, currently serving as a vice president at a mid-sized venture capital firm, and have previously held roles in new product development and financial services. The founder has a diverse professional background, having previously held a junior role at a venture capital firm and worked at a tier 1 venture capital firm. The company was established in Texas by a small team of co-founders, and the founder has dedicated their full-time efforts to a limited number of companies. Notably, none of the founder's previous startups have been acquired.",1
8e58765b-ec3e-49b5-8664-35971fd9f11b,"The founder is a co-founder and COO at a mid-sized capital markets firm and has founded multiple companies in the telecommunications and software sectors. They have a strong background in software engineering, having worked in various engineering roles at technology companies. With prior experience in the startup ecosystem, the founder launched their company in New York alongside a small team of co-founders. They have worked full-time at a select number of companies, and none of their previous startups have been acquired.",1
b8c0cd1b-4735-4a0e-826b-2f80ad9417e4,"The founder holds a Master's in Technology Management from a top-tier business school and a BBA in Finance. They have significant experience in project management within the entertainment and banking industries, including roles at major financial institutions and a leading entertainment company. The founder's professional journey includes a tenure at a mid-tier large bank before co-founding their company in California with a small team. They have worked full-time at a limited number of companies, and none of their previous startups have been acquired.",0
a2ed92e0-2200-4765-9aa9-3231f17238b5,"The founder has a Ph.D. in Microbiology and Immunology and serves as CEO of a biotechnology research company. They are also a board member for several biotechnology firms and have held senior leadership roles in major biotechnology organizations. The founder possesses a limited personal brand or public presence, yet has garnered moderate press and media coverage. They have held board or advisor roles at large companies and well-known startups, and have previous experience working at a startup. The company was founded in Pennsylvania by a small team of co-founders, and the founder has worked full-time at a significant number of companies, with none of their previous startups being acquired.",1
99f7b8f9-59d9-4f21-b8b7-a459afd3b581,"The founder has a Master of Engineering in Computer Science and a Bachelor of Engineering in Computer Science. They are the founder and CEO of an IT services company and have held senior engineering roles in telecommunications and semiconductor manufacturing. Starting the company alone in California, the founder has previous experience working at a startup and has committed their full-time efforts to a small number of companies. None of their previous startups have been acquired.",0
fcd24396-b2cf-5b39-6de4-5509b7273877,"The founder holds multiple advanced degrees in Medicine and Cancer Biology. They are currently an MD and PhD at a major healthcare institution, focusing on oncology and cancer research. The founder, who received awards or honors during their education, co-founded their company in Texas with a small team. They have worked full-time at a limited number of companies, and none of their previous startups have been acquired.",1
b2351585-054f-9f35-21c0-2e6efa7792eb,"The founder has a Bachelor of Engineering in Electronics and Telecommunication Engineering. They are the co-founder and co-CEO of a small real estate company and have held various technical and managerial roles in software development and education. With previous experience in the startup world, the founder co-founded their company in Washington as part of a small team. They have worked full-time at a large number of companies, and none of their previous startups have been acquired.",0
f3e6ea97-3f19-4d77-acf4-24576e786d71,"The founder has extensive experience in labor organization and civic engagement, currently serving as a labor representative and organizer in the healthcare sector. The founder started their company alone in California and has worked full-time at a small number of companies. None of their previous startups have been acquired.",0
e5f5a7eb-4d12-498c-a0c4-c366c7b4d88d,"The founder holds multiple degrees in Applied Plasma Physics and Nuclear Science from a prestigious university. They have worked as a postdoctoral fellow and translational fellow in higher education. The company was founded in Massachusetts by a small team of co-founders, and the founder has worked full-time at a limited number of companies. None of their previous startups have been acquired.",1
52acc91b-8ce9-471c-e097-fd457b26d3eb,"The founder studied Geography with a focus on Remote Sensing. They have experience as a research assistant and director of photography in various creative projects. In California, the founder co-founded their company with a small team. They have worked full-time at a limited number of companies, and none of their previous startups have been acquired.",0
